,Unnamed: 0,TOWN,TOWNNO,TRACT,LON,LAT,MEDV,CMEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Clusters
298,64,Manchester,14,2181,-71.4547891,42.995639700000005,33.0,33.0,0.01951,17.5,1.38,0,0.4161,7.104,59.5,9.2229,3,216,18.6,393.24,8.05,0
299,3,Marblehead,2,2031,-70.86363573333333,42.49462486666665,33.4,33.4,0.032369999999999996,0.0,2.18,0,0.45799999999999996,6.997999999999999,45.8,6.0622,3,222,18.7,394.63,2.94,0
300,4,Marblehead,2,2032,-70.85763573333331,42.49962486666665,36.2,36.2,0.06905,0.0,2.18,0,0.45799999999999996,7.147,54.2,6.0622,3,222,18.7,396.9,5.33,0
301,5,Marblehead,2,2033,-70.85213573333333,42.50562486666665,28.7,28.7,0.02985,0.0,2.18,0,0.45799999999999996,6.43,58.7,6.0622,3,222,18.7,394.12,5.21,0
302,352,Marshfield,71,5062,-70.71558710000002,42.1009953,18.6,18.6,0.07244,60.0,1.69,0,0.41100000000000003,5.8839999999999995,18.5,10.7103,4,411,18.3,392.33,7.79,0
303,351,Marshfield,71,5061,-70.69558710000003,42.0824953,24.1,24.1,0.0795,60.0,1.69,0,0.41100000000000003,6.579,35.9,10.7103,4,411,18.3,370.78,5.49,0
304,284,Medfield,50,4061,-71.30645969999998,42.187582600000006,32.2,32.2,0.009059999999999999,90.0,2.97,0,0.4,7.087999999999999,20.8,7.3073,1,285,15.3,394.72,7.85,0
305,104,Medford,24,3395,-71.10662753636362,42.42337505454546,20.1,20.1,0.1396,0.0,8.56,0,0.52,6.167000000000001,90.0,2.421,5,384,20.9,392.69,12.33,2
306,103,Medford,24,3394,-71.12082753636362,42.41387505454546,19.3,19.3,0.21161,0.0,8.56,0,0.52,6.1370000000000005,87.4,2.7147,5,384,20.9,394.47,13.44,2
307,110,Medford,24,3401,-71.12102753636363,42.42037505454546,21.7,21.7,0.10793,0.0,8.56,0,0.52,6.195,54.4,2.7778,5,384,20.9,393.49,13.0,2
308,109,Medford,24,3400,-71.11682753636362,42.41787505454546,19.4,19.4,0.26363000000000003,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384,20.9,391.23,15.55,2
309,108,Medford,24,3399,-71.10882753636362,42.41687505454546,19.8,19.8,0.12802,0.0,8.56,0,0.52,6.474,97.1,2.4329,5,384,20.9,395.24,12.27,2
310,106,Medford,24,3397,-71.10602753636363,42.41137505454546,19.5,19.5,0.1712,0.0,8.56,0,0.52,5.836,91.9,2.211,5,384,20.9,395.67,18.66,2
311,105,Medford,24,3396,-71.10202753636364,42.41197505454546,19.5,19.5,0.13262000000000002,0.0,8.56,0,0.52,5.851,96.7,2.1069,5,384,20.9,394.05,16.47,2
312,102,Medford,24,3393,-71.09512753636362,42.41537505454546,18.6,18.6,0.22876,0.0,8.56,0,0.52,6.405,85.4,2.7147,5,384,20.9,70.8,10.63,2
313,100,Medford,24,3391,-71.09482753636364,42.41937505454546,27.5,27.5,0.14866,0.0,8.56,0,0.52,6.727,79.9,2.7778,5,384,20.9,394.76,9.42,2
314,101,Medford,24,3392,-71.09982753636362,42.42287505454546,26.5,26.5,0.11432,0.0,8.56,0,0.52,6.781000000000001,71.3,2.8561,5,384,20.9,395.58,7.67,2
315,107,Medford,24,3398,-71.09582753636361,42.42937505454546,20.4,20.4,0.13117,0.0,8.56,0,0.52,6.127000000000001,85.2,2.1224,5,384,20.9,387.69,14.09,2
316,91,Melrose,21,3364,-71.07091329999999,42.4626292,22.0,22.0,0.03932,0.0,3.41,0,0.489,6.405,73.9,3.0921,2,270,17.8,393.55,8.2,0
317,90,Melrose,21,3363,-71.0634133,42.4615292,22.6,22.6,0.04684,0.0,3.41,0,0.489,6.417000000000001,66.1,3.0923,2,270,17.8,392.18,8.81,0
318,89,Melrose,21,3362,-71.05891329999999,42.4550292,28.7,28.7,0.053020000000000005,0.0,3.41,0,0.489,7.079,63.1,3.4145,2,270,17.8,396.06,5.7,0
319,88,Melrose,21,3361,-71.07141329999999,42.4545292,23.6,23.6,0.0566,0.0,3.41,0,0.489,7.007000000000001,86.3,3.4217,2,270,17.8,396.9,5.5,0
320,54,Middleton,9,2121,-89.5042876,43.09721740000001,18.9,18.9,0.0136,75.0,4.0,0,0.41,5.888,47.6,7.3197,3,469,21.1,396.9,14.8,0
321,285,Millis,51,4071,-71.351738,42.1669661,22.0,22.0,0.01096,55.0,2.25,0,0.389,6.452999999999999,31.9,7.3073,1,300,15.3,394.72,8.23,0
322,307,Milton,58,4164,-71.06854029999998,42.24128210000001,28.2,28.2,0.049319999999999996,33.0,2.18,0,0.47200000000000003,6.849,70.3,3.1827,7,222,18.4,396.9,7.53,0
323,306,Milton,58,4163,-71.07904029999997,42.24878210000001,33.4,33.4,0.07503,33.0,2.18,0,0.47200000000000003,7.42,71.9,3.0992,7,222,18.4,396.9,6.47,0
324,305,Milton,58,4162,-71.06704029999999,42.2552821,28.4,28.4,0.05479,33.0,2.18,0,0.47200000000000003,6.6160000000000005,58.1,3.37,7,222,18.4,393.36,8.93,0
325,304,Milton,58,4161,-71.05004029999998,42.25278210000001,36.1,36.1,0.05515,33.0,2.18,0,0.47200000000000003,7.236000000000001,41.1,4.022,7,222,18.4,393.68,6.93,0
326,0,Nahant,0,2011,-70.922279,42.4265633,24.0,24.0,0.00632,18.0,2.31,0,0.5379999999999999,6.575,65.2,4.09,1,296,15.3,396.9,4.98,0
327,242,Natick,41,3825,-71.34040909999999,42.289411433333335,22.2,22.2,0.1029,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300,16.6,372.75,11.22,0
328,243,Natick,41,3826,-71.33840909999999,42.28891143333333,23.7,23.7,0.12757000000000002,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300,16.6,374.71,5.19,0
329,241,Natick,41,3824,-71.33150909999999,42.265911433333336,20.1,20.1,0.10612,30.0,4.93,0,0.428,6.095,65.1,6.3361,6,300,16.6,394.62,12.4,2
330,239,Natick,41,3822,-71.34870910000002,42.26641143333333,23.3,23.3,0.09252,30.0,4.93,0,0.428,6.606,42.2,6.1899,6,300,16.6,383.78,7.37,0
331,238,Natick,41,3821,-71.35490909999999,42.28011143333333,23.7,23.7,0.08244,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300,16.6,379.41,6.36,0
332,240,Natick,41,3823,-71.36690909999999,42.27441143333333,22.0,27.0,0.11329000000000002,30.0,4.93,0,0.428,6.897,54.3,6.3361,6,300,16.6,391.25,11.38,0
333,278,Needham,47,4035,-71.22865479999999,42.2767685,29.1,29.1,0.07977999999999999,40.0,6.41,0,0.447,6.482,32.1,4.1403,4,254,17.6,396.9,7.19,0
334,277,Needham,47,4034,-71.2361548,42.2825685,33.1,33.1,0.061270000000000005,40.0,6.41,1,0.447,6.8260000000000005,27.6,4.8628,4,254,17.6,393.45,4.16,0
335,275,Needham,47,4032,-71.23865479999998,42.2724685,32.0,32.0,0.09604,40.0,6.41,0,0.447,6.854,42.8,4.2673,4,254,17.6,396.9,2.98,0
336,276,Needham,47,4033,-71.24765479999998,42.2822685,33.2,33.2,0.10469,40.0,6.41,1,0.447,7.267,49.0,4.7872,4,254,17.6,389.25,6.05,0
337,274,Needham,47,4031,-71.23765479999999,42.2905685,32.4,32.4,0.05644,40.0,6.41,1,0.447,6.757999999999999,32.9,4.0776,4,254,17.6,396.9,3.53,0
338,230,Newton,40,3741,-71.19396584444442,42.34794685555557,24.3,24.3,0.537,0.0,6.2,0,0.504,5.981,68.1,3.6715,8,307,17.4,378.35,11.65,2
339,226,Newton,40,3737,-71.20496584444442,42.350846855555574,37.6,37.6,0.38214000000000004,0.0,6.2,0,0.504,8.04,86.5,3.2157,8,307,17.4,387.38,3.13,0
340,220,Newton,40,3731,-71.20896584444442,42.347646855555574,26.7,26.7,0.35809,0.0,6.2,1,0.507,6.9510000000000005,88.5,2.8617,8,307,17.4,391.7,9.71,2
341,221,Newton,40,3732,-71.20476584444442,42.35254685555557,21.7,21.7,0.40771,0.0,6.2,1,0.507,6.164,91.3,3.048,8,307,17.4,395.24,21.46,2
342,222,Newton,40,3733,-71.19396584444442,42.34024685555557,27.5,27.5,0.62356,0.0,6.2,1,0.507,6.879,77.7,3.2721,8,307,17.4,390.39,9.93,2
343,223,Newton,40,3734,-71.18516584444444,42.33174685555557,30.1,30.1,0.6147,0.0,6.2,0,0.507,6.617999999999999,80.8,3.2721,8,307,17.4,396.9,7.6,2
344,225,Newton,40,3736,-71.20546584444442,42.336746855555575,50.0,50.0,0.52693,0.0,6.2,0,0.504,8.725,83.0,2.8944,8,307,17.4,382.0,4.63,0
345,236,Newton,40,3747,-71.19996584444442,42.32894685555557,25.1,25.1,0.52058,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307,17.4,388.45,9.54,2
346,224,Newton,40,3735,-71.19396584444442,42.31924685555557,44.8,44.8,0.31533,0.0,6.2,0,0.504,8.266,78.3,2.8944,8,307,17.4,385.05,4.14,0
347,229,Newton,40,3740,-71.20296584444442,42.314946855555576,31.5,31.5,0.44178,0.0,6.2,0,0.504,6.5520000000000005,21.4,3.3751,8,307,17.4,380.34,3.76,0
348,231,Newton,40,3742,-71.21396584444442,42.32224685555557,31.7,31.7,0.46296000000000004,0.0,6.2,0,0.504,7.412000000000001,76.9,3.6715,8,307,17.4,376.14,5.25,0
349,232,Newton,40,3743,-71.21246584444442,42.32724685555557,41.7,41.7,0.57529,0.0,6.2,0,0.507,8.337,73.3,3.8384,8,307,17.4,385.91,2.47,0
350,227,Newton,40,3738,-71.22396584444442,42.328846855555575,31.6,31.6,0.41238,0.0,6.2,0,0.504,7.162999999999999,79.9,3.2157,8,307,17.4,372.08,6.36,0
351,233,Newton,40,3744,-71.21796584444442,42.338246855555575,48.3,48.3,0.33147,0.0,6.2,0,0.507,8.247,70.4,3.6519,8,307,17.4,378.95,3.95,0
352,234,Newton,40,3745,-71.21596584444444,42.34844685555557,29.0,29.0,0.44791000000000003,0.0,6.2,1,0.507,6.726,66.5,3.6519,8,307,17.4,360.2,8.05,0
353,235,Newton,40,3746,-71.22196584444444,42.348346855555576,24.0,24.0,0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307,17.4,376.75,10.88,2
354,237,Newton,40,3748,-71.23246584444442,42.34524685555557,31.5,31.5,0.51183,0.0,6.2,0,0.507,7.358,71.6,4.148,8,307,17.4,390.07,4.73,0
355,228,Newton,40,3739,-71.23306584444444,42.33724685555557,46.7,46.7,0.29819,0.0,6.2,0,0.504,7.686,17.0,3.3751,8,307,17.4,377.51,3.92,0
356,286,Norfolk,52,4091,-76.28587259999998,36.8507689,20.1,20.1,0.01965,80.0,1.76,0,0.385,6.23,31.5,9.0892,1,241,18.2,341.6,12.93,0
357,66,North Reading,15,3302,-71.0666653,42.5713439,19.4,19.4,0.043789999999999996,80.0,3.37,0,0.39799999999999996,5.787000000000001,31.1,6.6115,4,337,16.1,396.9,10.24,0
358,65,North Reading,15,3301,-71.0906653,42.5788439,23.5,23.5,0.03584,80.0,3.37,0,0.39799999999999996,6.29,17.8,6.6115,4,337,16.1,396.9,4.67,0
359,348,Norwell,69,5041,-70.7927832,42.1615157,24.5,24.5,0.015009999999999999,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280,17.0,390.94,5.99,0
360,294,Norwood,55,4132,-71.1865895,42.19207089999999,21.7,21.7,0.08199,0.0,13.92,0,0.43700000000000006,6.0089999999999995,42.3,5.5027,4,289,16.0,396.9,10.4,2
361,293,Norwood,55,4131,-71.1955895,42.20377089999999,23.9,23.9,0.08265,0.0,13.92,0,0.43700000000000006,6.127000000000001,18.4,5.5027,4,289,16.0,396.9,8.58,0
362,295,Norwood,55,4133,-71.2084895,42.19867089999999,28.6,28.6,0.12932000000000002,0.0,13.92,0,0.43700000000000006,6.678,31.1,5.9604,4,289,16.0,396.9,6.27,0
363,296,Norwood,55,4134,-71.2055895,42.19287089999999,27.1,27.1,0.053720000000000004,0.0,13.92,0,0.43700000000000006,6.5489999999999995,51.0,5.9604,4,289,16.0,392.85,7.39,2
364,297,Norwood,55,4135,-71.1985895,42.18457089999999,20.3,20.3,0.14103,0.0,13.92,0,0.43700000000000006,5.79,58.0,6.32,4,289,16.0,396.9,15.84,2
365,46,Peabody,7,2106,-70.96010534444444,42.54465087777777,20.0,20.0,0.18836,0.0,6.91,0,0.44799999999999995,5.7860000000000005,33.3,5.1004,3,233,17.9,396.9,14.15,0
366,49,Peabody,7,2109,-70.95910534444444,42.53315087777777,19.4,19.4,0.21977,0.0,6.91,0,0.44799999999999995,5.602,62.0,6.0877,3,233,17.9,396.9,16.2,2
367,48,Peabody,7,2108,-70.93360534444443,42.53335087777777,14.4,14.4,0.25387,0.0,6.91,0,0.44799999999999995,5.399,95.3,5.87,3,233,17.9,396.9,30.81,1
368,41,Peabody,7,2101,-70.92360534444444,42.52665087777777,26.6,26.6,0.12744,0.0,6.91,0,0.44799999999999995,6.77,2.9,5.7209,3,233,17.9,385.41,4.84,0
369,42,Peabody,7,2102,-70.92860534444443,42.51715087777777,25.3,25.3,0.1415,0.0,6.91,0,0.44799999999999995,6.169,6.6,5.7209,3,233,17.9,383.37,5.81,0
370,45,Peabody,7,2105,-70.92110534444444,42.51715087777777,19.3,19.3,0.17142000000000002,0.0,6.91,0,0.44799999999999995,5.682,33.8,5.1004,3,233,17.9,396.9,10.21,0
371,44,Peabody,7,2104,-70.91210534444444,42.52215087777777,21.2,21.2,0.12269000000000001,0.0,6.91,0,0.44799999999999995,6.069,40.0,5.7209,3,233,17.9,389.39,9.55,0
372,43,Peabody,7,2103,-70.91110534444444,42.52615087777777,24.7,24.7,0.15936,0.0,6.91,0,0.44799999999999995,6.211,6.5,5.7209,3,233,17.9,394.46,7.44,0
373,47,Peabody,7,2107,-70.90860534444444,42.530450877777774,16.6,16.6,0.22926999999999997,0.0,6.91,0,0.44799999999999995,6.03,85.5,5.6894,3,233,17.9,392.74,18.8,2
374,355,Pembroke,73,5082,-70.80944999999998,42.0824925,20.6,20.6,0.10659,80.0,1.91,0,0.413,5.936,19.5,10.5857,4,334,22.0,376.04,5.57,0
375,354,Pembroke,73,5081,-70.80895,42.0604925,18.2,18.2,0.04301,80.0,1.91,0,0.413,5.662999999999999,21.9,10.5857,4,334,22.0,382.8,8.05,0
376,314,Quincy,59,4177,-71.00928716666667,42.2499772,23.8,23.8,0.3692,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304,18.4,395.69,9.28,2
377,309,Quincy,59,4172,-71.01558716666666,42.254477200000004,20.3,20.3,0.3494,0.0,9.9,0,0.544,5.972,76.7,3.1025,4,304,18.4,396.24,9.97,2
378,317,Quincy,59,4180,-71.01148716666667,42.27047720000001,19.8,19.8,0.24522,0.0,9.9,0,0.544,5.782,71.7,4.0317,4,304,18.4,396.9,15.94,2
379,308,Quincy,59,4171,-71.00298716666666,42.272477200000004,22.8,22.8,0.49298000000000003,0.0,9.9,0,0.544,6.635,82.5,3.3175,4,304,18.4,396.9,4.54,2
380,310,Quincy,59,4173,-71.01048716666666,42.26147720000001,16.1,16.1,2.63548,0.0,9.9,0,0.544,4.973,37.8,2.5194,4,304,18.4,350.45,12.64,2
381,313,Quincy,59,4176,-71.00298716666666,42.255777200000004,21.6,21.6,0.26938,0.0,9.9,0,0.544,6.266,82.8,3.2628,4,304,18.4,393.39,7.9,2
382,311,Quincy,59,4174,-70.99548716666666,42.247477200000006,22.1,22.1,0.7904100000000001,0.0,9.9,0,0.544,6.122000000000001,52.8,2.6403,4,304,18.4,396.9,5.98,0
383,315,Quincy,59,4178,-70.97498716666666,42.25247720000001,16.2,16.2,0.25356,0.0,9.9,0,0.544,5.705,77.7,3.945,4,304,18.4,396.42,11.5,2
384,312,Quincy,59,4175,-70.98348716666666,42.242977200000006,19.4,19.4,0.26169000000000003,0.0,9.9,0,0.544,6.023,90.4,2.8339999999999996,4,304,18.4,396.3,11.72,2
385,316,Quincy,59,4179,-70.99948716666667,42.236977200000005,17.8,17.8,0.31827,0.0,9.9,0,0.544,5.914,83.2,3.9986,4,304,18.4,390.7,18.33,2
386,318,Quincy,59,4181,-71.00548716666667,42.244477200000006,23.1,23.1,0.40202,0.0,9.9,0,0.544,6.382000000000001,67.2,3.5325,4,304,18.4,395.21,10.36,2
387,319,Quincy,59,4182,-71.01548716666666,42.2454772,21.0,21.0,0.47547,0.0,9.9,0,0.544,6.1129999999999995,58.8,4.0019,4,304,18.4,396.23,12.73,2
388,329,Randolph,61,4202,-71.05581156666666,42.16490213333333,22.6,22.6,0.06724,0.0,3.24,0,0.46,6.332999999999999,17.2,5.2146,4,430,16.9,375.21,7.34,0
389,328,Randolph,61,4201,-71.06981156666666,42.16690213333333,19.3,19.3,0.06617,0.0,3.24,0,0.46,5.867999999999999,25.8,5.2146,4,430,16.9,382.44,9.97,0
390,330,Randolph,61,4203,-71.05331156666666,42.14990213333333,19.8,19.8,0.045439999999999994,0.0,3.24,0,0.46,6.144,32.2,5.8736,4,430,16.9,368.57,9.09,0
391,80,Reading,19,3341,-75.9297497,40.32714830000001,28.0,28.0,0.04113,25.0,4.86,0,0.426,6.727,33.5,5.4007,4,281,19.0,396.9,5.29,0
392,81,Reading,19,3342,-75.93024969999999,40.334148299999995,23.9,23.9,0.04462,25.0,4.86,0,0.426,6.619,70.4,5.4007,4,281,19.0,395.63,7.22,0
393,82,Reading,19,3343,-75.9287497,40.34514830000001,24.8,24.8,0.03659,25.0,4.86,0,0.426,6.3020000000000005,32.2,5.4007,4,281,19.0,396.9,6.72,0
394,83,Reading,19,3344,-75.91874969999999,40.33614830000001,22.9,22.9,0.03551,25.0,4.86,0,0.426,6.167000000000001,46.7,5.4007,4,281,19.0,390.64,7.51,0
395,495,Revere,90,1703,-71.0211573,42.4071927,23.1,23.1,0.17899,0.0,9.69,0,0.585,5.67,28.8,2.7986,6,391,19.2,393.29,17.6,2
396,500,Revere,90,1708,-71.0211573,42.4109927,16.8,16.8,0.22438000000000002,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391,19.2,396.9,14.33,2
397,499,Revere,90,1707,-71.01915729999997,42.4156927,17.5,17.5,0.17783,0.0,9.69,0,0.585,5.569,73.5,2.3999,6,391,19.2,395.77,15.1,2
398,498,Revere,90,1706,-71.0096573,42.4134927,21.2,21.2,0.23911999999999997,0.0,9.69,0,0.585,6.019,65.3,2.4091,6,391,19.2,396.9,12.92,2
399,496,Revere,90,1704,-71.00335729999998,42.4105927,19.7,19.7,0.2896,0.0,9.69,0,0.585,5.39,72.9,2.7986,6,391,19.2,396.9,21.14,2
400,493,Revere,90,1701,-71.01365729999998,42.4064927,21.8,21.8,0.17331,0.0,9.69,0,0.585,5.707000000000001,54.0,2.3817,6,391,19.2,396.9,12.01,2
401,494,Revere,90,1702,-71.0071573,42.4039927,24.5,24.5,0.27957,0.0,9.69,0,0.585,5.926,42.6,2.3817,6,391,19.2,396.9,13.59,2
402,497,Revere,90,1705,-71.0006573,42.3989927,18.3,18.3,0.26838,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1,2
403,346,Rockland,67,5022,-69.10737929999999,44.0986914,17.2,17.2,0.06162,0.0,4.39,0,0.442,5.898,52.3,8.0136,3,352,18.8,364.61,12.67,0
404,345,Rockland,67,5021,-69.1104793,44.10869140000001,17.5,17.5,0.03113,0.0,4.39,0,0.442,6.013999999999999,48.5,8.0136,3,352,18.8,385.64,10.53,0
405,10,Salem,3,2045,-70.89478692857143,42.50596857142856,15.0,15.0,0.22489,12.5,7.87,0,0.524,6.377000000000001,94.3,6.3467,5,311,15.2,392.52,20.45,1
406,9,Salem,3,2044,-70.89628692857143,42.51896857142857,18.9,18.9,0.17004,12.5,7.87,0,0.524,6.004,85.9,6.5921,5,311,15.2,386.71,17.1,2
407,6,Salem,3,2041,-70.89178692857143,42.52096857142856,22.9,22.9,0.08829,12.5,7.87,0,0.524,6.0120000000000005,66.6,5.5605,5,311,15.2,395.6,12.43,2
408,12,Salem,3,2047,-70.88778692857143,42.52496857142857,21.7,21.7,0.09378,12.5,7.87,0,0.524,5.888999999999999,39.0,5.4509,5,311,15.2,390.5,15.71,2
409,7,Salem,3,2042,-70.89378692857143,42.52496857142857,27.1,22.1,0.14455,12.5,7.87,0,0.524,6.172000000000001,96.1,5.9505,5,311,15.2,396.9,19.15,2
410,11,Salem,3,2046,-70.90278692857143,42.525968571428564,18.9,18.9,0.11747,12.5,7.87,0,0.524,6.0089999999999995,82.9,6.2267,5,311,15.2,396.9,13.27,2
411,8,Salem,3,2043,-70.90978692857142,42.51496857142856,16.5,16.5,0.21124,12.5,7.87,0,0.524,5.631,100.0,6.0821,5,311,15.2,386.63,29.93,1
412,37,Sargus,5,2083,-82.997219,39.95424890000001,21.0,21.0,0.08014,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279,19.2,396.9,8.77,0
413,36,Sargus,5,2082,-83.005219,39.95874890000001,20.0,20.0,0.09744,0.0,5.96,0,0.499,5.841,61.4,3.3779,5,279,19.2,377.56,11.41,2
414,38,Sargus,5,2084,-83.00121899999999,39.9707489,24.7,24.2,0.17505,0.0,5.96,0,0.499,5.966,30.2,3.8473,5,279,19.2,393.43,10.13,0
415,35,Sargus,5,2081,-83.017219,39.97174890000001,18.9,18.9,0.06417,0.0,5.96,0,0.499,5.933,68.2,3.3603,5,279,19.2,396.9,9.68,2
416,349,Scituate,70,5051,-70.73686330000002,42.203429,26.6,26.6,0.02899,40.0,1.25,0,0.429,6.939,34.5,8.7921,1,335,19.7,389.85,5.89,0
417,350,Scituate,70,5052,-70.71486329999999,42.188429,22.9,22.9,0.062110000000000005,40.0,1.25,0,0.429,6.49,44.4,8.7921,1,335,19.7,396.9,5.98,0
418,300,Sharon,56,4143,-71.19079036666669,42.12781656666667,24.8,24.8,0.04417,70.0,2.24,0,0.4,6.871,47.4,7.8278,5,358,14.8,390.86,6.07,0
419,299,Sharon,56,4142,-71.17079036666667,42.114316566666666,29.0,29.0,0.05561,70.0,2.24,0,0.4,7.041,10.0,7.8278,5,358,14.8,371.58,4.74,0
420,298,Sharon,56,4141,-71.17429036666667,42.12881656666667,22.5,22.5,0.06466000000000001,70.0,2.24,0,0.4,6.345,20.1,7.8278,5,358,14.8,368.24,4.97,0
421,256,Sherborn,44,3861,-71.3697813,42.23898570000001,44.0,44.0,0.015380000000000001,90.0,3.75,0,0.39399999999999996,7.454,34.2,6.3361,3,244,15.9,386.34,3.11,0
422,137,Somerville,27,3511,-71.08722346666667,42.387783466666654,17.1,17.1,0.35233000000000003,0.0,21.89,0,0.624,6.454,98.4,1.8498,4,437,21.2,394.08,14.59,1
423,141,Somerville,27,3515,-71.0922234666667,42.38728346666665,14.4,14.4,1.6286399999999999,0.0,21.89,0,0.624,5.019,100.0,1.4394,4,437,21.2,396.9,34.41,1
424,140,Somerville,27,3514,-71.09802346666667,42.389083466666655,14.0,14.0,0.2909,0.0,21.89,0,0.624,6.1739999999999995,93.6,1.6119,4,437,21.2,388.08,24.16,1
425,138,Somerville,27,3512,-71.10342346666667,42.39128346666666,13.3,13.3,0.2498,0.0,21.89,0,0.624,5.857,98.2,1.6686,4,437,21.2,392.04,21.32,1
426,139,Somerville,27,3513,-71.10922346666669,42.392283466666655,17.8,17.8,0.54452,0.0,21.89,0,0.624,6.151,97.9,1.6687,4,437,21.2,396.9,18.46,1
427,136,Somerville,27,3510,-71.10872346666667,42.39278346666666,17.4,17.4,0.32264,0.0,21.89,0,0.624,5.942,93.5,1.9669,4,437,21.2,378.25,16.9,1
428,131,Somerville,27,3505,-71.11322346666667,42.39728346666666,19.6,19.6,1.19294,0.0,21.89,0,0.624,6.3260000000000005,97.7,2.271,4,437,21.2,396.9,12.26,1
429,135,Somerville,27,3509,-71.11022346666667,42.39278346666666,18.1,18.1,0.55778,0.0,21.89,0,0.624,6.335,98.2,2.1107,4,437,21.2,394.67,16.96,1
430,127,Somerville,27,3501,-71.10922346666669,42.388483466666656,16.2,16.2,0.25915,0.0,21.89,0,0.624,5.693,96.0,1.7883,4,437,21.2,392.11,17.19,1
431,128,Somerville,27,3502,-71.10192346666669,42.38578346666666,18.0,18.0,0.32543,0.0,21.89,0,0.624,6.431,98.8,1.8125,4,437,21.2,396.9,15.39,1
432,130,Somerville,27,3504,-71.09722346666669,42.384783466666654,19.2,19.2,0.34006,0.0,21.89,0,0.624,6.457999999999999,98.9,2.1185,4,437,21.2,395.04,12.6,1
433,129,Somerville,27,3503,-71.09622346666667,42.37978346666666,14.3,14.3,0.88125,0.0,21.89,0,0.624,5.6370000000000005,94.7,1.9799,4,437,21.2,396.9,18.34,1
434,132,Somerville,27,3506,-71.09102346666667,42.38228346666666,23.0,23.0,0.59005,0.0,21.89,0,0.624,6.372000000000001,97.9,2.3274,4,437,21.2,385.76,11.12,2
435,133,Somerville,27,3507,-71.08602346666667,42.383483466666654,18.4,18.4,0.32982,0.0,21.89,0,0.624,5.822,95.4,2.4699,4,437,21.2,388.69,15.03,1
436,134,Somerville,27,3508,-71.08852346666667,42.378783466666654,15.6,15.6,0.9761700000000001,0.0,21.89,0,0.624,5.757000000000001,98.4,2.346,4,437,21.2,262.76,17.31,1
437,92,Stoneham,22,3371,-71.09413856666666,42.47558023333333,22.9,22.9,0.04203,28.0,15.04,0,0.46399999999999997,6.442,53.6,3.6659,4,270,18.2,395.01,8.16,2
438,93,Stoneham,22,3372,-71.10313856666666,42.48858023333333,25.0,25.0,0.02875,28.0,15.04,0,0.46399999999999997,6.211,28.9,3.6659,4,270,18.2,396.33,6.21,0
439,94,Stoneham,22,3373,-71.10263856666666,42.47658023333333,20.6,20.6,0.04294,28.0,15.04,0,0.46399999999999997,6.249,77.3,3.615,4,270,18.2,396.9,10.59,2
440,199,Sudbury,35,3651,-71.4066725,42.3934278,34.9,34.9,0.0315,95.0,1.47,0,0.40299999999999997,6.975,15.3,7.6534,3,402,17.0,396.9,4.56,0
441,200,Sudbury,35,3652,-71.4256725,42.3734278,32.9,32.9,0.01778,95.0,1.47,0,0.40299999999999997,7.135,13.9,7.6534,3,402,17.0,384.3,4.45,0
442,1,Swampscott,1,2021,-70.92455619999998,42.4731937,21.6,21.6,0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,2
443,2,Swampscott,1,2022,-70.91055619999999,42.4686937,34.7,34.7,0.02729,0.0,7.07,0,0.469,7.185,61.1,4.9671,2,242,17.8,392.83,4.03,0
444,55,Topsfield,10,2141,-70.9495053,42.6375941,35.4,35.4,0.01311,90.0,1.22,0,0.40299999999999997,7.249,21.9,8.6966,5,226,17.9,395.93,4.81,0
445,87,Wakefield,20,3354,-71.0740891,42.5111895,22.2,22.2,0.07151,0.0,4.49,0,0.449,6.121,56.8,3.7476,3,247,18.5,395.15,8.44,0
446,84,Wakefield,20,3351,-71.08108909999999,42.5036895,23.9,23.9,0.050589999999999996,0.0,4.49,0,0.449,6.388999999999999,48.0,4.7794,3,247,18.5,396.9,9.62,0
447,85,Wakefield,20,3352,-71.06408909999998,42.5086895,26.6,26.6,0.05735,0.0,4.49,0,0.449,6.63,56.1,4.4377,3,247,18.5,392.3,6.53,0
448,86,Wakefield,20,3353,-71.07008909999998,42.4921895,22.5,22.5,0.051879999999999996,0.0,4.49,0,0.449,6.015,45.1,4.4272,3,247,18.5,395.99,12.86,0
449,288,Walpole,53,4112,-71.25234293333331,42.12941086666665,22.3,22.3,0.0459,52.5,5.32,0,0.405,6.315,45.6,7.3172,6,293,16.6,396.9,7.6,0
